name,sunday_open,sunday_close,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,phone,rating,price,category,address,website,id
"b""Habanero's Mexican Grill""",10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,(608) 223-9222,4.0,1,Mexican,"2229 S Stoughton Rd, Madison, WI 53714",https://www.yelp.com/biz/habaneros-mexican-grill-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8975
b'Oakcrest Tavern',11:00:00,20:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,00:00:00,11:00:00,01:00:00,11:00:00,00:00:00,(608) 233-1243,4.0,2,American (Traditional);Fish & Chips;Bars,"5371 Old Middleton Rd, Madison, WI 53705",https://www.yelp.com/biz/oakcrest-tavern-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8976
b'SoHo Gourmet Cuisines',12:00:00,19:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,(608) 960-4011,4.0,1,Asian Fusion,"2990 Cahill Main, Ste 106, Fitchburg, WI 53711",https://www.yelp.com/biz/soho-gourmet-cuisines-fitchburg-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8977
b'Cafe Social',09:00:00,15:30:00,07:00:00,17:30:00,07:00:00,17:30:00,07:00:00,17:30:00,07:00:00,17:30:00,07:00:00,17:30:00,08:30:00,15:30:00,(608) 305-4357,4.5,1,Coffee & Tea;Cafes;Breakfast & Brunch,"102 N Bedford St Madison Wi, Madison, WI 53703",https://www.yelp.com/biz/cafe-social-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8978
b'Kakilima Food Cart',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,No phone number available,4.0,1,Food Trucks;Indonesian,"Library Mall, Madison, WI 53703",https://www.yelp.com/biz/kakilima-food-cart-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8979
b'UW Slow Food',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,No phone number available,5.0,0,Diners,"1127 University Ave, Lower Level, Madison, WI 53706",https://www.yelp.com/biz/uw-slow-food-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8980
b'Nitty Gritty - Madison',10:00:00,01:00:00,11:00:00,01:00:00,11:00:00,01:00:00,11:00:00,01:00:00,11:00:00,01:00:00,11:00:00,01:00:00,10:00:00,01:00:00,(608) 251-2521,3.0,2,Bars;American (Traditional),"223 N Frances St, Madison, WI 53703",https://www.yelp.com/biz/nitty-gritty-madison-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8981
b'El Pastor',00:00:00,00:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 280-8898,4.0,1,Mexican,"2010 S Park St, Madison, WI 53713",https://www.yelp.com/biz/el-pastor-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8982
b'The Thirsty Goat',15:00:00,19:00:00,15:00:00,19:00:00,15:00:00,19:00:00,15:00:00,19:00:00,15:00:00,19:00:00,11:30:00,20:00:00,15:00:00,20:00:00,(608) 422-5500,3.5,2,American (Traditional);Barbeque;Beer Bar,"3040 Cahill Main, Fitchburg, WI 53711",https://www.yelp.com/biz/the-thirsty-goat-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8983
b'Der Rathskeller',08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,23:00:00,08:00:00,23:00:00,(608) 262-7324,3.5,1,"American (Traditional);Beer, Wine & Spirits;Sandwiches","800 Langdon St, Memorial Union, Madison, WI 53706",https://www.yelp.com/biz/der-rathskeller-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8984
b'Sunroom Cafe',09:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,07:00:00,21:00:00,(608) 255-1555,3.5,1,Breakfast & Brunch;Cafes;Salad,"638 State St, Madison, WI 53703",https://www.yelp.com/biz/sunroom-cafe-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8985
b'Porta Bella Italian Restaurant',16:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 256-3186,2.5,2,Italian;Seafood;Pizza,"425 N Frances St, Madison, WI 53703",https://www.yelp.com/biz/porta-bella-italian-restaurant-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8986
b'The Icon',15:00:00,22:00:00,00:00:00,00:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,02:30:00,17:00:00,02:30:00,10:00:00,02:30:00,(608) 256-3000,3.0,2,Tapas Bars;Wine Bars,"206 State St, Madison, WI 53703",https://www.yelp.com/biz/the-icon-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8987
b'Taqueria Sabor Queretano',11:00:00,22:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,(608) 249-0877,4.0,1,Mexican,"4512 E Washington Ave, Madison, WI 53704",https://www.yelp.com/biz/taqueria-sabor-queretano-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8988
b'The Paradise Lounge',09:00:00,02:00:00,09:00:00,01:00:00,09:00:00,01:00:00,09:00:00,01:00:00,09:00:00,01:00:00,09:00:00,02:30:00,09:00:00,02:30:00,(608) 256-2263,4.0,1,Dive Bars;American (New),"119 W Main St, Madison, WI 53703",https://www.yelp.com/biz/the-paradise-lounge-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8989
b'Hong Kong Station',11:00:00,21:30:00,00:00:00,00:00:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,(608) 661-8288,3.5,2,Chinese,"1441 Regent St, Madison, WI 53711",https://www.yelp.com/biz/hong-kong-station-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8990
b'Los Atlantes',08:00:00,19:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,(608) 446-1462,4.5,1,Mexican,"5706 Raymond Rd, Madison, WI 53711",https://www.yelp.com/biz/los-atlantes-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8991
b'Village Bar',12:00:00,19:00:00,10:00:00,02:00:00,10:00:00,02:00:00,10:00:00,02:00:00,10:00:00,02:00:00,10:00:00,02:30:00,10:00:00,02:30:00,(608) 233-9956,4.0,1,Pubs;Burgers;American (Traditional),"3801 Mineral Point Rd, Madison, WI 53705",https://www.yelp.com/biz/village-bar-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8992
b'Natural Juice',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,No phone number available,4.5,1,Juice Bars & Smoothies;Food Stands,"Library Mall, Madison, WI 53703",https://www.yelp.com/biz/natural-juice-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8993
b'QQ Express',10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,10:30:00,21:30:00,(608) 256-2288,3.5,1,Chinese,"1401 University Ave, Madison, WI 53715",https://www.yelp.com/biz/qq-express-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8994
b'S & A Cafe',07:00:00,14:30:00,07:00:00,14:30:00,07:00:00,14:30:00,07:00:00,14:30:00,07:00:00,14:30:00,07:00:00,14:30:00,07:00:00,14:30:00,(608) 275-3447,3.5,0,Breakfast & Brunch;Seafood;Sandwiches,"2501 W Beltline Hwy, Madison, WI 53713",https://www.yelp.com/biz/s-and-a-cafe-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8995
"b""Pat O'Malley's Jet Room""",08:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,(608) 268-5010,4.0,1,Diners;Breakfast & Brunch;American (Traditional),"3606 Corben Ct, Madison, WI 53704",https://www.yelp.com/biz/pat-o-malleys-jet-room-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8996
b'SCONNIEBAR',11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:30:00,11:00:00,02:30:00,(608) 819-8610,4.0,2,Burgers;Sports Bars;Chicken Wings,"1421 Regent St, Madison, WI 53711",https://www.yelp.com/biz/sconniebar-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8997
b'Highland Corner Grill',17:00:00,21:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,(608) 233-8778,4.0,2,American (Traditional);Burgers;Pizza,"2424 University Ave, Madison, WI 53726",https://www.yelp.com/biz/highland-corner-grill-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8998
"b""Lazy Jane's""",08:00:00,14:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,15:00:00,07:00:00,15:00:00,08:00:00,14:00:00,(608) 257-5263,4.0,1,Bakeries;Breakfast & Brunch;Sandwiches,"1358 Williamson St, Madison, WI 53703",https://www.yelp.com/biz/lazy-janes-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,8999
b'Madison Chocolate Company',08:00:00,17:00:00,07:00:00,18:00:00,07:00:00,18:00:00,07:00:00,18:00:00,07:00:00,18:00:00,07:00:00,21:00:00,07:00:00,21:00:00,(608) 286-1154,5.0,2,Chocolatiers & Shops;Cafes,"729 Glenway St, Madison, WI 53711",https://www.yelp.com/biz/madison-chocolate-company-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9000
"b""Liliana's Restaurant""",10:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 442-4444,3.5,2,Cajun/Creole;Cocktail Bars,"2951 Triverton Pike, Fitchburg, WI 53711",https://www.yelp.com/biz/lilianas-restaurant-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9001
b'Nile Restaurant',12:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 274-1788,3.5,2,Mediterranean;Diners;Egyptian,"6119 Odana Rd, Madison, WI 53719",https://www.yelp.com/biz/nile-restaurant-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9002
b'Morris Ramen',00:00:00,00:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 416-5547,4.5,2,Ramen,"106 King St, Madison, WI 53703",https://www.yelp.com/biz/morris-ramen-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9003
b'Pho King Good',11:00:00,21:30:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:30:00,(608) 630-9882,2.0,0,Vietnamese,"600 Williamson St, Madison, WI 53703",https://www.yelp.com/biz/pho-king-good-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9004
b'Yume Japanese Restaurant',12:00:00,21:30:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:30:00,11:00:00,22:30:00,(608) 255-5020,3.5,0,Japanese;Sushi Bars,"449 State St, Second floor, Madison, WI 53703",https://www.yelp.com/biz/yume-japanese-restaurant-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9005
"b""Mickey's Tavern""",09:00:00,02:00:00,11:30:00,02:00:00,11:30:00,02:00:00,11:30:00,02:00:00,11:30:00,02:00:00,11:30:00,02:30:00,09:00:00,02:30:00,(608) 251-9964,4.0,1,Pubs;American (New);Pizza,"1524 Williamson St, Madison, WI 53703",https://www.yelp.com/biz/mickeys-tavern-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9006
b'La Nopalera',00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,(608) 467-3577,4.5,1,Mexican;Juice Bars & Smoothies;Sandwiches,"5606 Schroeder Rd, Madison, WI 53711",https://www.yelp.com/biz/la-nopalera-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9007
"b""Paisan's""",12:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00,(608) 257-3832,3.0,2,Italian;Pizza,"131 W Wilson St, Madison, WI 53703",https://www.yelp.com/biz/paisans-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9008
b'Curry in the Box',11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 238-1900,3.5,1,Indian;Thai,"3519 University Ave, Madison, WI 53705",https://www.yelp.com/biz/curry-in-the-box-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9009
"b""Lane's Bakery & Coffee""",00:00:00,00:00:00,06:00:00,18:00:00,06:00:00,18:00:00,06:00:00,18:00:00,06:00:00,18:00:00,06:00:00,18:00:00,06:00:00,16:00:00,(608) 251-0532,4.0,1,Bakeries;Grocery;Cafes,"2304 S Park St, Madison, WI 53713",https://www.yelp.com/biz/lanes-bakery-and-coffee-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9010
b'Cottage Cafe',06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,06:00:00,14:00:00,(608) 221-4815,4.5,1,Breakfast & Brunch;Cafes,"915 Atlas Ave, Madison, WI 53714",https://www.yelp.com/biz/cottage-cafe-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9011
b'The Knuckle Down Saloon',12:00:00,02:30:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,11:00:00,02:00:00,12:00:00,02:30:00,(608) 222-7800,4.5,1,Pubs;Music Venues;American (Traditional),"2513 Seiferth Rd, Madison, WI 53716",https://www.yelp.com/biz/the-knuckle-down-saloon-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9012
b'MacTaggarts Market',08:00:00,00:00:00,07:00:00,00:00:00,07:00:00,00:00:00,07:00:00,00:00:00,07:00:00,00:00:00,07:00:00,03:00:00,08:00:00,03:00:00,(608) 251-0911,4.0,1,Delis;Grocery,"230 W Lakelawn Pl, Madison, WI 53703",https://www.yelp.com/biz/mactaggarts-market-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9013
"b""Mariner's Inn""",16:30:00,21:00:00,00:00:00,00:00:00,17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,21:00:00,16:30:00,22:00:00,16:30:00,22:00:00,(608) 246-3120,3.5,3,Seafood;Steakhouses;Venues & Event Spaces,"5339 Lighthouse Bay Dr, Madison, WI 53704",https://www.yelp.com/biz/mariners-inn-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9014
b'Poke Poke',00:00:00,00:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,11:00:00,20:00:00,(608) 665-3306,4.5,2,Poke;Salad;Sushi Bars,"600 Williamson St, Ste K3, Madison, WI 53703",https://www.yelp.com/biz/poke-poke-madison-3?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9015
b'Forage Kitchen',11:00:00,18:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,(608) 230-6782,4.5,0,Salad;Juice Bars & Smoothies,"800 W Broadway, Unit 700, Monona, WI 53713",https://www.yelp.com/biz/forage-kitchen-monona?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9016
b'La Hacienda',09:00:00,03:00:00,09:00:00,03:00:00,09:00:00,03:00:00,09:00:00,03:00:00,09:00:00,03:00:00,09:00:00,04:00:00,09:00:00,04:00:00,(608) 255-8227,3.5,1,Mexican,"515 S Park St, Madison, WI 53715",https://www.yelp.com/biz/la-hacienda-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9017
b'Curry in the Box',16:00:00,20:30:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,12:00:00,21:00:00,(608) 273-9100,4.0,1,Indian;Thai,"3050 Cahill Main, Ste 3, Fitchburg, WI 53711",https://www.yelp.com/biz/curry-in-the-box-fitchburg?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9018
b'CIRC',07:00:00,22:00:00,06:30:00,22:00:00,06:30:00,22:00:00,06:30:00,22:00:00,06:30:00,22:00:00,06:30:00,22:00:00,07:00:00,22:00:00,(608) 294-3031,3.5,2,Breakfast & Brunch;American (New),"1 W Dayton St, The Madison Concourse Hotel And Governor's Club, Madison, WI 53703",https://www.yelp.com/biz/circ-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9019
"b""Ian's Pizza by the Slice""",11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 257-9248,4.0,1,Pizza,"319 N Frances St, Madison, WI 53703",https://www.yelp.com/biz/ians-pizza-by-the-slice-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9020
b'Taqueria El Jalape\xc3\xb1o',11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,(608) 709-1345,4.0,1,Mexican,"1318 S Midvale Blvd, Madison, WI 53711",https://www.yelp.com/biz/taqueria-el-jalape%C3%B1o-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9021
b'La Baguette',00:00:00,00:00:00,07:30:00,17:30:00,07:30:00,17:30:00,07:30:00,17:30:00,07:30:00,17:30:00,07:30:00,17:30:00,07:30:00,17:00:00,(608) 827-6775,4.0,1,Bakeries;Cafes;French,"7424 Mineral Point Rd, Madison, WI 53717",https://www.yelp.com/biz/la-baguette-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9022
b'The Curve',06:00:00,13:00:00,06:00:00,13:00:00,06:00:00,13:00:00,06:00:00,13:00:00,06:00:00,13:00:00,06:00:00,13:00:00,06:00:00,13:00:00,(608) 251-0311,4.0,1,Diners;Breakfast & Brunch,"653 S Park St, Madison, WI 53715",https://www.yelp.com/biz/the-curve-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9023
"b""Delaney's Charcoal Steaks""",00:00:00,00:00:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,16:00:00,21:30:00,(608) 833-7337,3.5,3,Steakhouses;Salad;Seafood,"449 Grand Canyon Dr, Madison, WI 53719",https://www.yelp.com/biz/delaneys-charcoal-steaks-madison-2?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9024
b'Crema Cafe',07:00:00,14:00:00,06:30:00,15:30:00,06:30:00,15:30:00,06:30:00,15:30:00,06:30:00,15:30:00,06:30:00,15:30:00,07:00:00,14:00:00,(608) 224-1150,4.0,1,Breakfast & Brunch;Sandwiches;Cafes,"4124 Monona Dr, Madison, WI 53716",https://www.yelp.com/biz/crema-cafe-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9025
b'Daisy Cafe & Cupcakery',08:00:00,15:00:00,08:00:00,15:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,08:00:00,20:00:00,(608) 241-2200,4.0,2,Breakfast & Brunch;Bakeries;American (New),"2827 Atwood Ave, Madison, WI 53704",https://www.yelp.com/biz/daisy-cafe-and-cupcakery-madison?adjust_creative=UIIt6xKJNCf5Y02-4ssYEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UIIt6xKJNCf5Y02-4ssYEA,9026
